date,year,month,day,ALLSKY_SFC_SW_DWN,CLRSKY_SFC_SW_DWN,GWETROOT,GWETTOP,PRECTOTCORR,PS,QV2M,RH2M,T2M,T2M_MAX,T2M_MIN,T2M_RANGE,WD10M,WS10M,WS2M,insee_dep,department
2011-06-18,2011,6,18,18.88,29.97,0.55,0.57,3.7,99.71,7.11,71.96,14.15,18.23,10.15,8.08,244.2,7.65,5.17,91,Essonne
2011-06-19,2011,6,19,17.55,30.35,0.55,0.55,0.49,100.35,7.02,69.72,14.8,19.68,9.57,10.11,257.3,5.78,3.9,91,Essonne
2011-06-20,2011,6,20,10.24,28.98,0.55,0.58,4.82,100.28,10.2,85.18,16.86,21.9,11.97,9.93,231.7,5.35,3.54,91,Essonne
2011-06-21,2011,6,21,13.82,28.95,0.56,0.58,5.17,100.32,10.8,84.64,18.0,22.47,14.09,8.38,231.0,4.5,3.0,91,Essonne
2011-06-22,2011,6,22,16.07,29.58,0.57,0.61,10.0,100.24,8.64,74.3,16.74,20.91,13.51,7.4,256.3,5.38,3.59,91,Essonne
2011-06-23,2011,6,23,18.85,30.34,0.57,0.58,0.51,100.69,7.17,68.93,15.25,19.93,10.56,9.37,273.0,4.77,3.23,91,Essonne
2011-06-24,2011,6,24,24.0,30.36,0.56,0.57,0.0,101.21,6.56,66.15,14.79,20.34,7.32,13.02,291.9,3.25,2.17,91,Essonne
2011-06-25,2011,6,25,21.98,29.58,0.55,0.56,0.0,101.27,9.32,68.78,19.04,25.54,11.49,14.05,277.2,3.44,2.24,91,Essonne
2011-06-26,2011,6,26,29.75,30.14,0.55,0.55,0.02,100.91,11.37,71.74,21.92,28.9,13.11,15.79,109.8,2.95,1.86,91,Essonne
2011-06-27,2011,6,27,26.46,27.84,0.54,0.54,0.0,100.28,13.33,65.34,26.12,33.83,16.82,17.01,161.2,2.94,1.86,91,Essonne
2011-06-28,2011,6,28,22.02,26.5,0.53,0.54,4.0,100.17,13.42,71.97,24.47,32.89,17.05,15.84,243.3,4.09,2.72,91,Essonne
2011-06-29,2011,6,29,18.71,29.18,0.53,0.53,0.31,100.87,8.08,64.71,18.09,23.27,11.57,11.7,321.8,5.26,3.61,91,Essonne
2011-06-30,2011,6,30,23.5,30.22,0.52,0.52,0.01,101.16,6.44,60.7,16.28,22.8,8.46,14.34,329.2,3.6,2.48,91,Essonne
2011-07-01,2011,7,1,24.19,29.32,0.52,0.51,0.01,101.1,6.64,61.9,16.32,22.68,8.63,14.05,3.0,3.4,2.31,91,Essonne
2011-07-02,2011,7,2,28.24,29.78,0.52,0.51,0.0,100.6,6.41,59.95,16.28,22.51,9.55,12.96,45.6,3.83,2.59,91,Essonne
2011-07-03,2011,7,3,30.93,31.03,0.51,0.5,0.0,100.36,6.03,56.7,16.47,23.6,8.25,15.35,45.9,3.87,2.6,91,Essonne
2011-07-04,2011,7,4,28.46,30.42,0.51,0.49,0.0,100.24,7.33,58.82,18.96,27.0,10.44,16.56,29.6,2.97,1.94,91,Essonne
2011-07-05,2011,7,5,27.79,29.06,0.5,0.48,0.02,100.0,7.9,53.77,21.79,30.18,12.41,17.77,233.1,3.83,2.53,91,Essonne
2011-07-06,2011,7,6,19.44,29.95,0.5,0.48,0.6,99.83,8.15,63.48,18.5,22.91,14.07,8.84,237.9,5.83,3.96,91,Essonne
2011-07-07,2011,7,7,19.89,29.48,0.5,0.48,0.11,99.69,7.19,57.78,18.32,24.38,12.6,11.78,223.7,5.43,3.71,91,Essonne
2011-07-08,2011,7,8,19.55,29.49,0.5,0.48,0.84,99.88,8.09,64.77,18.2,23.91,12.76,11.15,215.1,5.71,3.86,91,Essonne
2011-07-09,2011,7,9,15.86,29.41,0.5,0.49,0.49,100.31,8.53,65.1,18.84,23.17,14.64,8.53,238.8,4.5,3.08,91,Essonne
2011-07-10,2011,7,10,14.05,28.42,0.5,0.48,0.5,100.53,8.35,59.37,20.21,25.71,15.09,10.62,285.5,2.99,2.09,91,Essonne
2011-07-11,2011,7,11,24.01,28.33,0.5,0.48,0.01,100.53,8.65,60.67,20.63,27.33,12.94,14.39,17.5,3.12,2.12,91,Essonne
2011-07-12,2011,7,12,14.03,25.21,0.5,0.51,5.33,99.89,10.05,69.6,20.13,24.11,15.51,8.6,28.8,4.51,3.06,91,Essonne
2011-07-13,2011,7,13,8.71,27.25,0.51,0.5,1.22,100.21,8.25,72.76,16.25,19.75,10.83,8.92,347.5,5.62,3.8,91,Essonne
2011-07-14,2011,7,14,19.08,28.23,0.51,0.49,0.07,100.71,6.91,65.38,15.86,21.21,8.97,12.24,301.4,4.08,2.71,91,Essonne
2011-07-15,2011,7,15,24.73,28.96,0.5,0.49,0.01,100.63,7.5,58.91,18.9,25.61,10.42,15.19,258.3,2.9,1.93,91,Essonne
2011-07-16,2011,7,16,11.65,27.83,0.51,0.55,16.21,99.52,9.79,76.86,17.91,22.0,13.69,8.31,217.1,6.72,4.5,91,Essonne
2011-07-17,2011,7,17,16.17,29.02,0.53,0.55,2.72,99.02,8.33,76.34,15.65,19.9,12.09,7.81,237.7,7.27,4.94,91,Essonne
2011-07-18,2011,7,18,14.92,28.48,0.53,0.54,0.88,99.19,7.67,71.53,15.58,20.59,11.16,9.43,235.0,6.28,4.26,91,Essonne
2011-07-19,2011,7,19,7.94,27.42,0.57,0.67,28.06,99.12,8.85,89.31,13.76,15.78,10.75,5.03,347.1,3.77,2.46,91,Essonne
2011-07-20,2011,7,20,12.84,27.53,0.58,0.6,2.78,99.78,8.44,80.41,15.02,19.22,9.86,9.36,239.4,4.4,2.98,91,Essonne
2011-07-21,2011,7,21,13.9,27.29,0.58,0.62,7.27,99.68,9.8,83.3,16.71,20.77,12.47,8.3,13.8,2.6,1.73,91,Essonne
2011-07-22,2011,7,22,15.96,27.45,0.58,0.6,2.21,100.11,8.85,78.41,16.24,20.87,10.99,9.88,349.2,3.72,2.51,91,Essonne
2011-07-23,2011,7,23,15.46,26.83,0.57,0.59,2.28,100.11,7.24,73.19,14.28,18.82,9.91,8.91,301.3,3.94,2.61,91,Essonne
2011-07-24,2011,7,24,20.56,26.97,0.57,0.57,0.29,100.02,7.82,69.97,16.29,21.62,10.95,10.67,278.3,4.6,3.13,91,Essonne
2011-07-25,2011,7,25,16.84,26.75,0.56,0.58,2.6,99.72,9.35,76.63,17.49,23.0,13.21,9.79,296.8,2.38,1.56,91,Essonne
2011-07-26,2011,7,26,14.69,23.77,0.56,0.56,0.04,100.1,8.75,72.94,17.43,22.23,11.98,10.25,6.9,3.35,2.22,91,Essonne
2011-07-27,2011,7,27,11.26,24.97,0.55,0.56,0.57,100.62,8.94,76.75,16.85,21.44,11.75,9.69,351.6,3.02,2.05,91,Essonne
2011-07-28,2011,7,28,14.15,24.65,0.55,0.56,1.67,100.8,9.61,81.1,17.1,21.94,11.76,10.18,350.3,3.34,2.27,91,Essonne
2011-07-29,2011,7,29,10.6,24.45,0.54,0.55,0.19,100.81,9.48,75.42,18.1,23.12,13.16,9.96,8.1,3.73,2.54,91,Essonne
2011-07-30,2011,7,30,22.97,27.14,0.54,0.54,0.03,100.71,8.0,70.71,16.81,22.89,11.45,11.44,6.0,3.73,2.47,91,Essonne
2011-07-31,2011,7,31,25.81,27.25,0.53,0.53,0.02,100.41,7.85,68.02,17.09,24.23,9.34,14.89,58.7,2.03,1.19,91,Essonne
2011-08-01,2011,8,1,26.93,26.97,0.53,0.52,0.0,100.18,7.92,59.6,19.44,26.68,11.65,15.03,103.1,2.22,1.27,91,Essonne
2011-08-02,2011,8,2,19.48,25.16,0.52,0.52,0.74,100.11,9.22,60.76,21.56,28.39,13.83,14.56,93.8,2.1,1.29,91,Essonne
2011-08-03,2011,8,3,13.19,24.21,0.53,0.55,5.64,100.3,11.58,77.71,20.65,26.09,16.08,10.01,284.6,2.96,1.96,91,Essonne
2011-08-04,2011,8,4,17.34,25.21,0.53,0.54,3.1,100.33,11.33,80.08,19.82,25.48,15.64,9.84,223.1,4.45,3.0,91,Essonne
2011-08-05,2011,8,5,15.28,25.53,0.54,0.59,10.61,100.02,12.1,79.19,21.03,25.89,16.27,9.62,242.7,2.73,1.85,91,Essonne
2011-08-06,2011,8,6,8.5,24.73,0.56,0.6,9.67,99.38,10.69,84.6,17.75,21.76,14.62,7.14,232.5,4.15,2.79,91,Essonne
2011-08-07,2011,8,7,20.49,26.97,0.56,0.58,3.64,99.6,8.35,74.92,16.15,20.61,10.95,9.66,231.4,5.25,3.56,91,Essonne
2011-08-08,2011,8,8,18.11,25.73,0.56,0.59,4.57,99.94,8.04,73.68,15.79,20.21,11.99,8.22,259.8,7.04,4.77,91,Essonne
2011-08-09,2011,8,9,17.49,26.02,0.56,0.56,0.31,101.03,7.38,71.66,15.31,21.21,10.04,11.17,293.7,5.26,3.53,91,Essonne
2011-08-10,2011,8,10,24.59,25.72,0.55,0.56,0.0,101.24,7.19,67.3,15.97,22.44,8.68,13.76,246.8,2.11,1.29,91,Essonne
2011-08-11,2011,8,11,19.91,25.49,0.55,0.55,0.01,100.44,8.11,63.47,18.66,24.29,12.56,11.73,241.9,4.14,2.66,91,Essonne
2011-08-12,2011,8,12,12.81,24.09,0.54,0.55,1.13,100.09,10.97,78.31,19.58,24.5,15.9,8.6,260.3,4.12,2.74,91,Essonne
2011-08-13,2011,8,13,15.29,24.6,0.54,0.54,0.83,99.82,11.22,81.04,19.19,22.9,13.96,8.94,229.0,3.77,2.49,91,Essonne
2011-08-14,2011,8,14,13.74,23.82,0.55,0.59,7.53,99.67,11.72,85.74,18.96,22.72,14.8,7.92,271.5,3.1,2.1,91,Essonne
2011-08-15,2011,8,15,22.5,24.75,0.55,0.55,0.3,100.46,8.2,68.8,17.63,23.62,10.68,12.94,323.1,2.45,1.58,91,Essonne
2011-08-16,2011,8,16,21.77,24.29,0.54,0.54,0.0,100.56,8.71,62.66,19.98,26.09,13.25,12.84,232.3,2.17,1.39,91,Essonne
2011-08-17,2011,8,17,15.29,23.26,0.54,0.54,0.35,100.24,10.55,72.25,20.64,27.73,13.89,13.84,62.2,2.72,1.76,91,Essonne
2011-08-18,2011,8,18,15.56,21.68,0.53,0.53,0.64,99.97,12.94,78.83,22.13,28.16,16.45,11.71,205.0,4.37,2.93,91,Essonne
2011-08-19,2011,8,19,16.68,22.33,0.53,0.53,0.17,100.6,10.79,74.7,20.36,25.85,15.79,10.06,303.7,2.83,1.85,91,Essonne
2011-08-20,2011,8,20,23.01,23.18,0.52,0.52,0.04,100.63,11.44,69.47,22.53,29.75,13.83,15.92,138.1,2.34,1.4,91,Essonne
2011-08-21,2011,8,21,18.64,21.25,0.53,0.56,8.85,100.31,13.92,74.52,24.49,31.26,19.14,12.12,243.8,3.53,2.33,91,Essonne
2011-08-22,2011,8,22,18.86,21.83,0.53,0.53,1.11,100.28,11.61,69.15,22.73,30.41,17.69,12.72,32.1,4.65,3.2,91,Essonne
2011-08-23,2011,8,23,16.91,20.7,0.53,0.53,1.3,100.07,11.86,75.57,21.64,27.79,16.99,10.8,240.2,3.99,2.68,91,Essonne
2011-08-24,2011,8,24,15.42,22.19,0.53,0.54,2.61,100.36,9.65,75.64,18.3,23.71,15.48,8.23,237.1,3.27,2.14,91,Essonne
2011-08-25,2011,8,25,15.35,22.38,0.53,0.52,0.31,99.98,9.45,67.57,19.86,25.22,15.2,10.02,204.3,2.96,1.94,91,Essonne
2011-08-26,2011,8,26,4.23,21.45,0.55,0.62,19.05,99.37,9.54,78.44,17.03,20.34,11.81,8.53,219.8,5.73,3.9,91,Essonne
2011-08-27,2011,8,27,14.89,22.67,0.56,0.58,2.66,100.39,7.73,74.25,15.19,20.03,11.35,8.68,268.8,4.99,3.37,91,Essonne
2011-08-28,2011,8,28,15.02,21.89,0.55,0.56,0.02,100.73,7.31,72.21,15.04,20.74,9.58,11.16,270.2,3.22,2.08,91,Essonne
2011-08-29,2011,8,29,17.13,22.24,0.55,0.55,0.05,100.62,7.4,75.35,14.39,20.63,8.12,12.51,303.1,2.94,1.89,91,Essonne
2011-08-30,2011,8,30,18.04,21.56,0.54,0.55,0.02,100.39,6.91,70.45,14.55,21.1,8.19,12.91,20.8,2.01,1.23,91,Essonne
2011-08-31,2011,8,31,18.87,21.12,0.54,0.54,0.87,100.09,7.11,65.9,15.96,22.76,8.67,14.09,75.4,3.33,2.2,91,Essonne
2011-09-01,2011,9,1,13.35,20.54,0.54,0.55,1.3,99.96,10.75,81.51,18.39,23.4,13.1,10.3,124.1,2.92,1.85,91,Essonne
2011-09-02,2011,9,2,19.42,20.46,0.54,0.54,0.2,99.97,11.98,73.57,22.25,28.03,15.88,12.15,219.5,1.59,1.07,91,Essonne
2011-09-03,2011,9,3,19.36,20.1,0.53,0.57,6.67,99.75,12.69,77.86,22.14,29.12,16.34,12.78,187.2,2.75,1.7,91,Essonne
2011-09-04,2011,9,4,12.4,20.21,0.55,0.58,6.21,99.86,10.62,79.32,18.67,23.24,12.57,10.67,239.0,4.76,3.24,91,Essonne
2011-09-05,2011,9,5,17.11,21.42,0.55,0.55,0.47,100.61,7.41,68.21,15.97,20.7,11.71,8.99,244.0,6.16,4.21,91,Essonne
2011-09-06,2011,9,6,13.2,20.59,0.54,0.55,1.57,100.66,8.44,72.95,16.7,21.65,11.1,10.55,224.2,8.39,5.73,91,Essonne
2011-09-07,2011,9,7,15.12,20.33,0.55,0.56,1.34,100.42,7.95,71.01,16.23,20.51,12.37,8.14,262.5,5.95,4.05,91,Essonne
2011-09-08,2011,9,8,9.01,19.9,0.54,0.55,0.57,100.19,9.86,83.1,16.61,21.58,11.07,10.51,244.0,5.2,3.54,91,Essonne
2011-09-09,2011,9,9,9.43,19.58,0.54,0.55,0.77,100.03,12.65,84.62,20.53,25.3,16.61,8.69,222.3,3.47,2.29,91,Essonne
2011-09-10,2011,9,10,17.59,19.35,0.54,0.54,0.12,99.64,12.05,75.32,22.05,29.77,16.57,13.2,200.5,5.1,3.43,91,Essonne
2011-09-11,2011,9,11,6.51,18.55,0.54,0.57,6.48,99.99,10.57,88.06,16.9,19.75,13.94,5.81,218.6,4.71,3.16,91,Essonne
2011-09-12,2011,9,12,10.06,18.97,0.54,0.55,0.56,100.19,10.39,80.74,18.15,24.15,12.6,11.55,222.4,7.41,5.06,91,Essonne
2011-09-13,2011,9,13,11.88,19.01,0.54,0.55,0.3,100.44,8.97,76.51,16.89,21.71,11.19,10.52,272.3,4.13,2.78,91,Essonne
2011-09-14,2011,9,14,17.81,19.84,0.54,0.54,0.01,100.85,6.99,73.81,13.91,19.99,7.94,12.05,291.7,2.65,1.73,91,Essonne
2011-09-15,2011,9,15,16.45,19.19,0.54,0.54,0.01,100.72,7.21,72.94,14.54,21.68,7.86,13.82,94.5,2.88,1.77,91,Essonne
2011-09-16,2011,9,16,10.27,17.26,0.53,0.54,0.83,100.23,9.17,81.87,15.73,24.49,9.41,15.08,189.7,3.8,2.48,91,Essonne
2011-09-17,2011,9,17,9.1,18.17,0.53,0.56,6.5,99.98,8.46,81.26,14.82,19.65,10.64,9.01,237.0,5.27,3.53,91,Essonne
2011-09-18,2011,9,18,12.71,18.12,0.54,0.57,2.15,99.55,7.17,81.43,12.34,16.93,8.17,8.76,245.8,6.47,4.47,91,Essonne
2011-09-19,2011,9,19,13.42,17.93,0.55,0.55,0.6,100.34,7.55,78.86,13.95,19.5,9.37,10.13,294.0,4.17,2.72,91,Essonne
2011-09-20,2011,9,20,9.23,17.79,0.54,0.55,0.2,101.06,8.45,80.77,15.08,19.67,9.84,9.83,226.4,2.39,1.49,91,Essonne
2011-09-21,2011,9,21,10.33,16.86,0.54,0.54,0.01,100.86,8.33,77.66,15.6,20.48,11.89,8.59,235.7,2.71,1.68,91,Essonne
2011-09-22,2011,9,22,14.21,17.63,0.54,0.54,0.05,100.91,7.99,75.9,15.49,20.5,11.96,8.54,317.6,2.39,1.54,91,Essonne
2011-09-23,2011,9,23,15.32,16.75,0.53,0.54,0.03,100.62,7.73,76.08,14.93,20.89,10.34,10.55,82.2,1.92,1.12,91,Essonne
2011-09-24,2011,9,24,15.07,16.38,0.53,0.53,0.03,100.26,7.96,73.89,15.55,22.8,7.31,15.49,171.9,1.81,1.1,91,Essonne
2011-09-25,2011,9,25,15.22,15.51,0.53,0.53,0.02,100.62,9.64,75.59,18.22,25.07,11.42,13.65,220.0,2.7,1.64,91,Essonne
2011-09-26,2011,9,26,14.43,15.94,0.53,0.53,0.07,101.14,10.13,79.99,18.25,24.5,13.17,11.33,241.6,2.76,1.65,91,Essonne
2011-09-27,2011,9,27,12.99,15.69,0.53,0.53,0.01,101.56,10.03,77.09,18.88,25.53,13.65,11.88,55.5,2.07,1.24,91,Essonne
2011-09-28,2011,9,28,15.73,15.84,0.52,0.52,0.03,101.33,8.98,71.64,18.71,27.42,12.36,15.06,104.2,3.52,2.08,91,Essonne
2011-09-29,2011,9,29,15.76,15.76,0.52,0.52,0.02,101.19,9.5,72.92,18.96,27.93,11.6,16.33,127.9,2.22,1.19,91,Essonne
2011-09-30,2011,9,30,15.54,15.57,0.52,0.51,0.01,101.17,8.85,66.1,19.7,28.19,11.94,16.25,167.3,2.14,1.24,91,Essonne
2011-10-01,2011,10,1,15.38,15.44,0.51,0.51,0.0,101.26,8.13,64.11,18.83,27.54,11.49,16.05,130.0,2.12,1.16,91,Essonne
2011-10-02,2011,10,2,15.35,15.49,0.51,0.51,0.01,101.25,7.47,55.61,19.6,26.52,12.96,13.56,128.1,0.97,0.66,91,Essonne
2011-10-03,2011,10,3,15.26,15.35,0.51,0.5,0.01,101.06,7.76,63.52,18.12,26.71,10.83,15.88,235.3,2.87,1.64,91,Essonne
2011-10-04,2011,10,4,8.27,14.23,0.51,0.51,0.21,101.13,9.51,83.33,16.39,22.55,11.68,10.87,276.7,3.37,2.06,91,Essonne
2011-10-05,2011,10,5,6.73,14.14,0.51,0.51,0.04,101.04,8.92,79.34,16.34,21.42,12.37,9.05,246.8,3.63,2.38,91,Essonne
2011-10-06,2011,10,6,5.35,13.63,0.51,0.52,2.55,100.37,8.01,80.51,13.82,19.16,8.47,10.69,255.2,6.62,4.51,91,Essonne
2011-10-07,2011,10,7,8.67,14.31,0.51,0.52,0.82,100.66,6.39,79.24,11.06,14.47,8.11,6.36,291.7,5.85,3.99,91,Essonne
2011-10-08,2011,10,8,4.7,13.3,0.51,0.52,1.47,100.94,6.71,82.28,11.35,14.96,8.6,6.36,300.9,5.24,3.58,91,Essonne
2011-10-09,2011,10,9,3.94,12.84,0.52,0.55,4.34,100.92,9.46,89.57,15.01,19.73,11.24,8.49,285.1,5.23,3.56,91,Essonne
2011-10-10,2011,10,10,4.64,13.0,0.52,0.53,0.22,101.14,9.35,86.48,15.55,20.67,12.55,8.12,262.0,5.64,3.84,91,Essonne
2011-10-11,2011,10,11,5.02,13.09,0.52,0.53,0.14,101.16,8.66,82.94,15.17,20.35,12.38,7.97,263.8,4.28,2.88,91,Essonne
2011-10-12,2011,10,12,5.9,13.05,0.52,0.53,0.26,101.1,8.3,83.76,14.24,18.63,11.12,7.51,281.0,3.86,2.59,91,Essonne
2011-10-13,2011,10,13,7.08,12.32,0.52,0.53,0.84,101.4,8.77,86.6,14.58,20.21,9.57,10.64,9.0,2.86,1.84,91,Essonne
2011-10-14,2011,10,14,13.35,13.37,0.52,0.52,0.03,101.53,5.35,71.07,10.47,16.82,5.4,11.42,82.2,4.09,2.65,91,Essonne
2011-10-15,2011,10,15,13.22,13.24,0.52,0.52,0.0,101.22,5.09,79.03,7.86,16.02,1.5,14.52,106.6,3.33,2.07,91,Essonne
2011-10-16,2011,10,16,12.3,12.36,0.52,0.52,0.03,101.13,6.21,82.95,9.98,18.61,4.75,13.86,273.9,2.19,1.33,91,Essonne
2011-10-17,2011,10,17,8.92,11.62,0.52,0.52,0.04,100.94,6.83,82.08,11.53,18.39,6.6,11.79,221.9,2.33,1.44,91,Essonne
2011-10-18,2011,10,18,4.54,11.26,0.52,0.56,9.75,100.28,7.2,88.53,10.92,15.54,8.23,7.31,248.8,4.74,3.19,91,Essonne
2011-10-19,2011,10,19,8.71,12.2,0.54,0.57,1.58,100.71,5.58,84.02,8.19,12.52,3.38,9.14,273.7,3.77,2.46,91,Essonne
2011-10-20,2011,10,20,9.86,11.92,0.54,0.55,0.02,101.46,4.3,74.86,6.43,12.17,2.7,9.47,339.5,2.93,1.86,91,Essonne
2011-10-21,2011,10,21,11.52,11.77,0.54,0.54,0.0,101.4,3.61,68.84,5.24,11.87,0.86,11.01,109.0,2.29,1.45,91,Essonne
2011-10-22,2011,10,22,10.53,11.61,0.54,0.54,0.01,100.6,4.76,83.72,5.79,13.8,-0.22,14.02,145.7,4.45,2.99,91,Essonne
2011-10-23,2011,10,23,11.32,11.33,0.54,0.54,0.06,99.97,5.87,81.0,9.52,17.61,4.62,12.99,149.9,5.08,3.42,91,Essonne
2011-10-24,2011,10,24,10.28,10.59,0.53,0.56,6.97,98.76,6.95,80.03,11.98,19.44,5.33,14.11,146.6,6.39,4.4,91,Essonne
2011-10-25,2011,10,25,6.74,10.42,0.55,0.59,4.07,98.9,7.13,83.71,11.67,16.08,8.1,7.98,200.8,4.49,3.01,91,Essonne
2011-10-26,2011,10,26,10.01,10.73,0.55,0.56,0.21,99.8,6.13,79.56,10.29,15.37,7.02,8.35,180.4,5.37,3.65,91,Essonne
2011-10-27,2011,10,27,7.27,10.1,0.55,0.56,0.33,99.77,6.83,81.11,11.21,17.95,5.26,12.69,144.2,4.28,2.81,91,Essonne
2011-10-28,2011,10,28,6.05,9.43,0.55,0.55,0.32,100.88,8.09,86.86,13.23,17.4,9.56,7.84,164.5,3.01,1.89,91,Essonne
2011-10-29,2011,10,29,4.26,8.61,0.55,0.55,0.27,101.06,8.7,91.94,13.0,17.01,9.29,7.72,214.0,2.72,1.68,91,Essonne
2011-10-30,2011,10,30,6.79,9.31,0.54,0.55,0.16,101.03,7.69,87.69,12.29,16.99,8.96,8.03,235.8,2.13,1.38,91,Essonne
2011-10-31,2011,10,31,8.37,9.23,0.54,0.55,0.06,100.43,7.35,88.39,10.88,17.77,6.61,11.16,157.7,3.24,1.91,91,Essonne
2011-11-01,2011,11,1,2.95,8.13,0.54,0.57,3.15,100.11,7.31,94.21,10.03,13.97,5.95,8.02,199.7,3.28,2.03,91,Essonne
2011-11-02,2011,11,2,6.57,8.97,0.55,0.56,0.22,99.56,7.99,90.57,11.8,18.47,5.8,12.67,147.3,5.17,3.44,91,Essonne
2011-11-03,2011,11,3,2.3,8.04,0.56,0.61,14.08,98.56,9.72,89.32,15.1,18.11,13.61,4.5,159.3,6.79,4.61,91,Essonne
2011-11-04,2011,11,4,5.86,8.77,0.57,0.6,4.96,98.71,8.3,89.11,12.89,17.84,9.76,8.08,153.1,4.59,3.07,91,Essonne
2011-11-05,2011,11,5,5.07,8.19,0.59,0.65,10.75,99.05,8.98,90.54,13.78,17.43,11.77,5.66,105.4,4.03,2.68,91,Essonne
2011-11-06,2011,11,6,4.9,7.72,0.59,0.6,0.18,100.16,7.83,86.65,12.57,16.22,10.38,5.84,11.5,7.0,4.81,91,Essonne
2011-11-07,2011,11,7,1.25,6.93,0.58,0.59,0.33,100.35,6.54,85.71,10.04,12.46,8.51,3.95,36.4,3.76,2.61,91,Essonne
2011-11-08,2011,11,8,2.18,7.52,0.58,0.59,0.89,100.27,6.76,91.43,9.55,12.02,7.86,4.16,172.9,2.15,1.33,91,Essonne
2011-11-09,2011,11,9,6.87,7.76,0.57,0.59,0.11,100.59,7.23,92.81,10.21,15.66,7.48,8.18,149.6,3.04,1.85,91,Essonne
2011-11-10,2011,11,10,5.14,7.7,0.57,0.58,0.16,100.54,6.81,93.33,9.08,15.25,6.64,8.61,123.2,3.44,2.28,91,Essonne
2011-11-11,2011,11,11,2.58,7.58,0.57,0.58,0.21,100.6,6.72,93.31,9.13,14.45,6.21,8.24,128.4,4.43,3.05,91,Essonne
2011-11-12,2011,11,12,6.68,7.43,0.56,0.58,0.08,101.4,7.62,91.0,11.4,18.07,7.95,10.12,142.5,3.3,2.08,91,Essonne
2011-11-13,2011,11,13,6.05,7.55,0.56,0.57,0.18,101.49,6.49,92.69,8.79,14.44,6.51,7.93,113.4,4.26,2.89,91,Essonne
2011-11-14,2011,11,14,6.8,7.77,0.56,0.57,0.08,100.98,5.46,86.76,7.46,13.29,4.53,8.76,123.8,3.72,2.54,91,Essonne
2011-11-15,2011,11,15,5.46,7.26,0.56,0.57,0.07,100.48,4.99,90.74,5.29,12.05,2.12,9.93,114.5,3.91,2.64,91,Essonne
2011-11-16,2011,11,16,3.98,7.1,0.56,0.57,0.05,100.6,4.78,94.43,3.82,7.78,0.86,6.92,141.1,3.23,2.23,91,Essonne
2011-11-17,2011,11,17,2.88,7.03,0.56,0.57,0.4,100.93,6.52,95.23,8.32,12.6,5.14,7.46,221.8,3.26,2.06,91,Essonne
2011-11-18,2011,11,18,5.21,7.32,0.56,0.57,0.02,100.86,5.49,88.37,6.77,13.85,3.21,10.64,159.0,2.96,1.68,91,Essonne
2011-11-19,2011,11,19,6.46,6.8,0.56,0.57,0.04,100.51,5.91,91.57,7.06,13.08,4.76,8.32,141.9,3.11,1.96,91,Essonne
2011-11-20,2011,11,20,6.65,6.7,0.56,0.57,0.11,100.59,6.19,94.11,7.42,12.97,5.1,7.87,133.6,1.82,1.12,91,Essonne
2011-11-21,2011,11,21,4.62,6.42,0.56,0.57,0.12,100.3,6.92,94.74,8.59,14.66,4.78,9.88,145.1,2.41,1.31,91,Essonne
2011-11-22,2011,11,22,5.96,6.28,0.56,0.57,0.06,100.57,6.43,90.75,8.7,13.52,5.93,7.59,101.1,1.3,0.8,91,Essonne
2011-11-23,2011,11,23,4.37,5.56,0.56,0.57,0.15,101.43,6.36,95.79,7.64,11.97,5.95,6.02,36.6,1.37,0.81,91,Essonne
2011-11-24,2011,11,24,2.38,6.18,0.55,0.57,0.08,101.87,5.17,95.44,5.0,7.67,0.64,7.03,151.6,1.99,1.18,91,Essonne
2011-11-25,2011,11,25,1.97,6.05,0.55,0.57,0.24,101.71,4.99,92.84,4.48,9.99,-0.49,10.48,235.0,3.64,2.36,91,Essonne
2011-11-26,2011,11,26,2.47,6.0,0.55,0.57,0.24,101.91,4.95,94.83,4.63,7.88,3.22,4.66,224.8,3.23,2.28,91,Essonne
2011-11-27,2011,11,27,2.36,5.91,0.55,0.57,0.27,101.36,6.42,96.53,7.78,12.59,4.71,7.88,234.9,4.65,3.05,91,Essonne
2011-11-28,2011,11,28,3.23,5.73,0.55,0.57,0.14,101.28,5.68,95.76,6.33,9.17,4.31,4.86,138.4,2.48,1.67,91,Essonne
2011-11-29,2011,11,29,3.41,5.78,0.55,0.57,0.78,100.57,5.62,90.5,6.91,9.91,3.93,5.98,201.4,5.91,4.08,91,Essonne
2011-11-30,2011,11,30,5.32,6.18,0.56,0.57,0.13,101.26,5.47,94.84,5.52,10.76,3.45,7.31,208.0,2.96,1.75,91,Essonne
2011-12-01,2011,12,1,1.42,5.22,0.56,0.58,1.65,100.21,6.4,89.94,8.93,12.29,5.09,7.2,197.6,7.65,5.28,91,Essonne
2011-12-02,2011,12,2,3.52,5.82,0.56,0.58,1.77,100.19,5.19,85.11,6.61,9.88,2.94,6.94,258.7,4.46,2.88,91,Essonne
2011-12-03,2011,12,3,1.21,5.28,0.57,0.61,8.12,99.94,6.23,95.16,7.47,10.55,3.82,6.73,225.8,7.83,5.4,91,Essonne
2011-12-04,2011,12,4,1.3,5.25,0.58,0.62,8.71,99.28,7.45,93.49,10.43,11.99,8.49,3.5,242.1,8.25,5.69,91,Essonne
2011-12-05,2011,12,5,4.99,5.85,0.59,0.61,1.11,99.77,4.91,86.01,5.72,8.47,3.45,5.02,256.2,6.41,4.4,91,Essonne
