Datetime,Consommation,Regions,Nature,year,month,day,ALLSKY_SFC_SW_DWN,CLRSKY_SFC_SW_DWN,GWETROOT,GWETTOP,PRECTOTCORR,PS,QV2M,RH2M,T2M,T2M_MAX,T2M_MIN,T2M_RANGE,WD10M,WS10M,WS2M,insee_dep
2020-01-18,174675.0,Pays-de-la-Loire,Données définitives,2020,1,18,6.5,7.07,0.57,0.59,0.01,102.06,4.59,88.36,4.63,10.16,1.52,8.64,55.8,3.53,2.19,52
2020-01-19,177680.0,Pays-de-la-Loire,Données définitives,2020,1,19,6.96,7.19,0.57,0.59,0.01,103.22,4.0,89.13,2.85,7.33,-0.02,7.35,34.7,5.93,4.06,52
2020-01-20,214447.0,Pays-de-la-Loire,Données définitives,2020,1,20,7.41,7.41,0.57,0.59,0.07,103.61,3.79,89.17,2.17,6.54,-0.26,6.8,48.5,6.07,4.15,52
2020-01-21,226203.0,Pays-de-la-Loire,Données définitives,2020,1,21,7.31,7.31,0.56,0.58,0.08,103.16,3.31,88.65,0.4,5.04,-2.09,7.13,62.6,4.59,3.12,52
2020-01-22,228528.0,Pays-de-la-Loire,Données définitives,2020,1,22,7.22,7.24,0.56,0.58,0.07,102.53,3.23,90.21,-0.22,5.17,-2.87,8.04,61.7,5.58,3.82,52
2020-01-23,233974.0,Pays-de-la-Loire,Données définitives,2020,1,23,3.86,6.34,0.56,0.58,0.01,101.85,3.35,89.89,0.06,3.49,-2.26,5.75,69.9,5.14,3.51,52
2020-01-24,225949.0,Pays-de-la-Loire,Données définitives,2020,1,24,3.38,6.58,0.56,0.58,0.13,101.39,4.51,96.11,2.42,8.57,-1.63,10.2,108.8,2.96,1.92,52
2020-01-25,187024.0,Pays-de-la-Loire,Données définitives,2020,1,25,4.71,6.91,0.56,0.58,0.16,101.07,5.43,96.25,5.24,8.88,3.73,5.15,155.3,3.44,2.21,52
2020-01-26,164657.0,Pays-de-la-Loire,Données définitives,2020,1,26,4.27,6.74,0.56,0.59,4.74,100.83,6.11,93.12,7.8,11.91,4.78,7.13,208.3,5.04,3.43,52
2020-01-27,190746.0,Pays-de-la-Loire,Données définitives,2020,1,27,2.94,7.53,0.58,0.65,11.98,99.98,6.83,94.2,9.15,10.41,7.49,2.92,218.2,7.76,5.26,52
2020-01-28,202462.0,Pays-de-la-Loire,Données définitives,2020,1,28,5.15,7.85,0.59,0.62,2.16,100.02,5.49,86.77,7.19,8.86,5.46,3.4,258.2,9.4,6.41,52
2020-01-29,194088.0,Pays-de-la-Loire,Données définitives,2020,1,29,6.45,8.26,0.58,0.6,0.48,100.84,5.87,93.81,7.13,10.84,5.16,5.68,239.4,4.58,2.98,52
2020-01-30,188301.0,Pays-de-la-Loire,Données définitives,2020,1,30,2.73,7.7,0.59,0.63,6.77,100.41,7.75,95.12,10.85,13.75,7.06,6.69,219.6,6.85,4.63,52
2020-01-31,175609.0,Pays-de-la-Loire,Données définitives,2020,1,31,3.56,8.19,0.59,0.61,1.04,100.68,7.92,93.88,11.53,14.1,9.95,4.15,225.6,5.57,3.77,52
2020-02-01,148407.0,Pays-de-la-Loire,Données définitives,2020,2,1,5.49,8.32,0.6,0.64,9.96,100.57,7.85,91.49,11.79,14.41,10.2,4.21,231.0,7.2,4.9,52
2020-02-02,142195.0,Pays-de-la-Loire,Données définitives,2020,2,2,1.83,7.4,0.61,0.66,10.0,100.9,8.86,93.04,13.39,15.68,12.0,3.68,237.3,8.38,5.73,52
2020-02-03,167825.0,Pays-de-la-Loire,Données définitives,2020,2,3,2.72,7.59,0.61,0.63,3.99,101.18,8.19,90.53,12.65,15.74,7.09,8.65,244.8,8.02,5.48,52
2020-02-04,184486.0,Pays-de-la-Loire,Données définitives,2020,2,4,8.3,9.47,0.6,0.62,0.13,102.1,4.84,84.45,6.21,10.4,2.22,8.18,305.0,6.09,4.07,52
2020-02-05,192189.0,Pays-de-la-Loire,Données définitives,2020,2,5,7.12,9.51,0.6,0.61,0.01,102.79,4.77,91.05,4.65,9.73,0.91,8.82,56.9,2.94,1.67,52
2020-02-06,201728.0,Pays-de-la-Loire,Données définitives,2020,2,6,10.16,10.16,0.59,0.61,0.0,102.02,3.49,78.23,3.01,9.82,-0.85,10.67,95.1,5.35,3.55,52
2020-02-07,201501.0,Pays-de-la-Loire,Données définitives,2020,2,7,4.56,8.79,0.59,0.61,0.06,101.32,5.22,94.52,5.01,10.37,-1.07,11.44,171.7,4.18,2.8,52
2020-02-08,165501.0,Pays-de-la-Loire,Données définitives,2020,2,8,3.23,8.63,0.59,0.64,7.2,101.32,5.84,95.75,6.6,9.9,4.31,5.59,207.3,3.89,2.52,52
2020-02-09,159136.0,Pays-de-la-Loire,Données définitives,2020,2,9,2.29,8.74,0.6,0.62,3.04,100.57,7.08,93.92,9.64,13.12,5.59,7.53,214.3,11.31,7.74,52
2020-02-10,180828.0,Pays-de-la-Loire,Données définitives,2020,2,10,5.38,9.39,0.59,0.61,2.17,100.63,6.08,75.47,10.85,13.15,8.55,4.6,257.6,12.08,8.25,52
2020-02-11,188584.0,Pays-de-la-Loire,Données définitives,2020,2,11,8.88,10.56,0.59,0.61,0.68,101.23,5.03,82.45,7.02,10.22,3.55,6.67,266.6,7.45,5.04,52
2020-02-12,193941.0,Pays-de-la-Loire,Données définitives,2020,2,12,8.42,10.8,0.59,0.61,0.25,101.37,5.17,87.87,6.49,11.08,3.12,7.96,231.5,4.78,3.18,52
2020-02-13,190172.0,Pays-de-la-Loire,Données définitives,2020,2,13,5.89,10.48,0.59,0.62,4.42,100.28,5.86,83.44,8.87,11.91,4.68,7.23,245.7,10.56,7.21,52
2020-02-14,178876.0,Pays-de-la-Loire,Données définitives,2020,2,14,8.35,10.57,0.59,0.61,0.06,101.51,6.15,88.61,8.86,13.08,5.44,7.64,233.5,4.56,3.03,52
2020-02-15,151099.0,Pays-de-la-Loire,Données définitives,2020,2,15,6.28,10.78,0.59,0.61,0.68,101.11,6.69,86.79,10.36,13.43,8.01,5.42,200.3,7.51,5.09,52
2020-02-16,136749.0,Pays-de-la-Loire,Données définitives,2020,2,16,5.2,10.33,0.59,0.62,7.98,100.42,7.39,84.29,12.16,16.61,8.38,8.23,219.4,10.88,7.42,52
2020-02-17,172382.0,Pays-de-la-Loire,Données définitives,2020,2,17,9.44,11.21,0.6,0.62,0.91,101.34,5.66,85.98,8.11,11.52,4.46,7.06,242.3,6.68,4.52,52
2020-02-18,187032.0,Pays-de-la-Loire,Données définitives,2020,2,18,9.45,11.78,0.59,0.61,0.38,102.1,5.28,87.12,6.94,11.47,2.97,8.5,244.1,5.51,3.67,52
2020-02-19,184994.0,Pays-de-la-Loire,Données définitives,2020,2,19,6.3,11.44,0.59,0.61,1.25,101.87,6.26,93.1,8.36,11.5,6.77,4.73,250.4,5.35,3.61,52
2020-02-20,184832.0,Pays-de-la-Loire,Données définitives,2020,2,20,5.9,11.45,0.59,0.61,1.6,101.46,5.97,90.74,7.93,12.94,1.43,11.51,234.1,6.6,4.39,52
2020-02-21,195065.0,Pays-de-la-Loire,Données définitives,2020,2,21,8.5,12.58,0.59,0.61,0.06,102.33,4.62,87.19,5.04,11.77,0.47,11.3,245.7,3.31,2.13,52
2020-02-22,162120.0,Pays-de-la-Loire,Données définitives,2020,2,22,9.79,12.26,0.59,0.6,0.07,102.24,5.94,87.7,8.51,14.44,2.7,11.74,234.1,5.88,3.99,52
2020-02-23,147690.0,Pays-de-la-Loire,Données définitives,2020,2,23,5.09,12.08,0.59,0.6,0.45,102.09,7.41,91.58,11.11,14.59,9.1,5.49,235.0,7.21,4.92,52
2020-02-24,174205.0,Pays-de-la-Loire,Données définitives,2020,2,24,6.67,12.37,0.58,0.61,3.06,101.34,6.88,89.83,10.22,13.08,8.18,4.9,231.8,7.37,5.03,52
2020-02-25,179824.0,Pays-de-la-Loire,Données définitives,2020,2,25,9.37,12.76,0.59,0.63,4.59,100.25,5.77,83.7,8.49,11.62,4.5,7.12,265.7,7.79,5.31,52
2020-02-26,196327.0,Pays-de-la-Loire,Données définitives,2020,2,26,10.82,13.41,0.59,0.61,1.84,100.45,4.49,80.29,5.66,8.96,3.39,5.57,273.7,7.33,4.96,52
2020-02-27,189379.0,Pays-de-la-Loire,Données définitives,2020,2,27,8.46,13.17,0.6,0.64,6.85,99.98,5.5,86.5,7.19,11.86,1.88,9.98,268.3,7.97,5.29,52
2020-02-28,192160.0,Pays-de-la-Loire,Données définitives,2020,2,28,3.93,11.33,0.6,0.62,0.92,100.55,6.26,95.0,7.41,12.05,2.04,10.01,200.7,6.34,4.23,52
2020-02-29,160518.0,Pays-de-la-Loire,Données définitives,2020,2,29,10.99,13.64,0.6,0.63,4.07,99.12,5.68,78.76,9.0,10.52,6.51,4.01,230.2,9.82,6.67,52
2020-03-01,162453.0,Pays-de-la-Loire,Données définitives,2020,3,1,5.99,13.92,0.62,0.68,17.4,98.99,5.76,90.64,7.1,9.09,5.67,3.42,224.2,6.85,4.62,52
2020-03-02,189556.0,Pays-de-la-Loire,Données définitives,2020,3,2,10.4,14.3,0.64,0.68,11.68,98.74,5.41,84.64,7.23,10.41,4.32,6.09,277.1,6.9,4.65,52
2020-03-03,204415.0,Pays-de-la-Loire,Données définitives,2020,3,3,7.32,14.41,0.63,0.65,1.88,100.03,4.84,90.46,4.65,8.47,2.27,6.2,266.1,3.01,1.84,52
2020-03-04,201509.0,Pays-de-la-Loire,Données définitives,2020,3,4,5.81,13.37,0.63,0.66,7.14,100.26,6.12,95.98,7.09,11.94,3.53,8.41,204.2,5.14,3.43,52
2020-03-05,190157.0,Pays-de-la-Loire,Données définitives,2020,3,5,6.82,13.72,0.66,0.72,19.06,98.79,6.73,87.79,9.61,13.09,3.78,9.31,256.3,9.84,6.67,52
2020-03-06,199330.0,Pays-de-la-Loire,Données définitives,2020,3,6,7.84,14.77,0.65,0.67,2.52,100.05,5.04,91.92,5.15,7.75,3.57,4.18,293.4,4.23,2.86,52
2020-03-07,172427.0,Pays-de-la-Loire,Données définitives,2020,3,7,8.63,14.81,0.64,0.65,0.33,101.4,5.77,88.5,7.89,12.58,3.32,9.26,260.5,4.0,2.68,52
2020-03-08,155684.0,Pays-de-la-Loire,Données définitives,2020,3,8,7.91,14.99,0.63,0.65,2.48,100.91,6.21,89.66,8.75,13.34,6.35,6.99,228.8,7.27,4.91,52
2020-03-09,186066.0,Pays-de-la-Loire,Données définitives,2020,3,9,11.33,15.69,0.63,0.65,2.71,101.24,5.59,85.12,8.13,12.04,4.5,7.54,260.3,5.79,3.95,52
2020-03-10,181638.0,Pays-de-la-Loire,Données définitives,2020,3,10,6.3,14.49,0.63,0.66,3.49,101.0,8.01,92.95,11.87,15.16,9.26,5.9,241.7,7.58,5.14,52
2020-03-11,168794.0,Pays-de-la-Loire,Données définitives,2020,3,11,10.87,15.98,0.63,0.64,0.5,101.14,7.78,85.9,12.88,16.88,10.36,6.52,234.5,7.44,5.04,52
2020-03-12,169969.0,Pays-de-la-Loire,Données définitives,2020,3,12,11.79,16.4,0.62,0.64,1.39,101.21,5.97,81.01,9.73,13.24,3.85,9.39,263.9,6.16,4.15,52
2020-03-13,177797.0,Pays-de-la-Loire,Données définitives,2020,3,13,14.04,17.06,0.62,0.63,0.1,101.57,4.63,80.0,6.48,12.55,1.25,11.3,267.5,3.23,2.02,52
2020-03-14,149076.0,Pays-de-la-Loire,Données définitives,2020,3,14,9.82,16.51,0.62,0.63,0.71,101.19,5.99,88.42,8.37,12.98,4.54,8.44,232.1,4.68,3.02,52
2020-03-15,135997.0,Pays-de-la-Loire,Données définitives,2020,3,15,11.49,17.01,0.61,0.63,0.9,100.55,6.13,84.76,9.44,15.51,4.95,10.56,207.3,4.3,2.84,52
2020-03-16,168211.0,Pays-de-la-Loire,Données définitives,2020,3,16,7.51,16.95,0.62,0.65,4.7,101.32,6.14,90.95,8.37,11.56,6.46,5.1,21.6,3.92,2.59,52
2020-03-17,160937.0,Pays-de-la-Loire,Données définitives,2020,3,17,10.49,17.08,0.62,0.63,0.28,102.22,6.75,82.05,11.5,15.81,6.58,9.23,55.8,1.43,0.96,52
2020-03-18,144940.0,Pays-de-la-Loire,Données définitives,2020,3,18,14.23,16.94,0.61,0.63,0.01,101.98,7.14,78.53,12.92,18.48,6.35,12.13,226.6,1.32,0.89,52
2020-03-19,135213.0,Pays-de-la-Loire,Données définitives,2020,3,19,14.54,16.38,0.61,0.62,0.17,101.38,7.71,83.39,13.13,20.42,6.21,14.21,115.4,3.03,1.75,52
2020-03-20,126207.0,Pays-de-la-Loire,Données définitives,2020,3,20,15.82,17.35,0.61,0.62,0.03,101.15,6.99,79.66,12.66,18.95,6.86,12.09,100.1,4.02,2.51,52
2020-03-21,123712.0,Pays-de-la-Loire,Données définitives,2020,3,21,6.91,16.85,0.61,0.62,0.07,101.0,6.33,86.67,9.43,13.5,5.28,8.22,71.8,6.08,4.17,52
2020-03-22,133950.0,Pays-de-la-Loire,Données définitives,2020,3,22,5.32,15.58,0.6,0.62,0.3,101.06,5.47,83.54,7.92,11.61,4.0,7.61,69.5,5.63,3.82,52
2020-03-23,143017.0,Pays-de-la-Loire,Données définitives,2020,3,23,16.85,16.88,0.6,0.62,0.0,101.44,5.66,80.76,8.75,16.04,2.33,13.71,91.5,4.81,3.25,52
2020-03-24,147832.0,Pays-de-la-Loire,Données définitives,2020,3,24,19.73,19.73,0.6,0.61,0.0,101.59,4.04,72.12,6.22,14.43,-0.09,14.52,85.0,4.41,2.9,52
2020-03-25,144873.0,Pays-de-la-Loire,Données définitives,2020,3,25,20.28,20.3,0.6,0.61,0.0,101.26,3.89,73.8,5.48,13.56,-1.13,14.69,66.3,4.34,2.86,52
2020-03-26,149030.0,Pays-de-la-Loire,Données définitives,2020,3,26,19.1,19.39,0.6,0.61,0.0,100.98,3.48,70.81,4.59,10.99,-0.96,11.95,52.6,5.45,3.62,52
2020-03-27,149283.0,Pays-de-la-Loire,Données définitives,2020,3,27,18.17,19.07,0.6,0.61,0.0,101.15,4.21,75.25,6.05,13.89,-0.53,14.42,40.5,3.44,2.21,52
2020-03-28,132850.0,Pays-de-la-Loire,Données définitives,2020,3,28,16.26,17.71,0.59,0.61,0.01,101.33,5.5,79.05,8.98,15.27,2.83,12.44,32.1,3.84,2.63,52
2020-03-29,135725.0,Pays-de-la-Loire,Données définitives,2020,3,29,14.15,20.26,0.59,0.6,0.06,102.03,3.49,62.16,6.06,10.04,1.76,8.28,37.4,10.1,6.87,52
2020-03-30,167613.0,Pays-de-la-Loire,Données définitives,2020,3,30,20.45,20.47,0.59,0.6,0.0,101.9,2.57,55.98,3.62,9.09,-1.42,10.51,43.7,9.28,6.29,52
2020-03-31,161572.0,Pays-de-la-Loire,Données définitives,2020,3,31,21.46,21.49,0.59,0.6,0.0,101.62,3.99,73.81,5.85,12.39,0.25,12.14,60.6,7.4,5.01,52
2020-04-01,154852.0,Pays-de-la-Loire,Données définitives,2020,4,1,19.9,21.03,0.59,0.6,0.0,101.22,3.89,72.67,5.82,13.22,-0.86,14.08,57.9,4.71,3.11,52
2020-04-02,154139.0,Pays-de-la-Loire,Données définitives,2020,4,2,17.06,20.97,0.59,0.6,0.01,101.03,4.1,75.93,5.63,12.2,-1.28,13.48,14.7,3.53,2.35,52
2020-04-03,145769.0,Pays-de-la-Loire,Données définitives,2020,4,3,15.43,21.58,0.58,0.6,0.13,101.21,5.73,82.07,8.97,15.06,3.05,12.01,341.0,2.4,1.52,52
2020-04-04,128006.0,Pays-de-la-Loire,Données définitives,2020,4,4,22.17,22.17,0.58,0.59,0.01,101.14,5.58,76.23,10.08,17.08,3.08,14.0,120.1,4.57,2.91,52
2020-04-05,112298.0,Pays-de-la-Loire,Données définitives,2020,4,5,21.42,21.9,0.58,0.59,0.0,100.65,6.96,77.52,12.71,20.57,4.66,15.91,161.2,5.71,3.75,52
2020-04-06,123363.0,Pays-de-la-Loire,Données définitives,2020,4,6,13.65,20.01,0.58,0.61,3.58,101.28,7.91,88.45,12.51,15.81,9.08,6.73,209.2,2.26,1.5,52
2020-04-07,124835.0,Pays-de-la-Loire,Données définitives,2020,4,7,13.96,20.75,0.59,0.61,1.65,101.82,7.95,81.82,14.0,18.69,10.61,8.08,109.1,3.17,2.05,52
2020-04-08,121379.0,Pays-de-la-Loire,Données définitives,2020,4,8,18.03,20.97,0.59,0.6,0.1,101.6,7.82,76.52,14.77,19.99,10.45,9.54,187.9,1.81,1.06,52
2020-04-09,118537.0,Pays-de-la-Loire,Données définitives,2020,4,9,22.22,22.23,0.58,0.6,0.01,101.44,7.95,74.28,15.7,22.9,8.45,14.45,114.3,2.86,1.66,52
2020-04-10,114165.0,Pays-de-la-Loire,Données définitives,2020,4,10,22.07,22.81,0.58,0.59,0.0,101.36,7.24,66.83,16.09,23.64,7.71,15.93,123.3,3.01,1.84,52
2020-04-11,102031.0,Pays-de-la-Loire,Données définitives,2020,4,11,21.41,22.42,0.57,0.59,0.0,101.36,7.12,62.2,16.93,23.58,8.74,14.84,161.0,1.97,1.18,52
2020-04-12,96725.0,Pays-de-la-Loire,Données définitives,2020,4,12,20.21,21.57,0.57,0.6,3.51,100.73,8.15,72.27,16.15,22.73,10.53,12.2,182.7,2.68,1.66,52
2020-04-13,96182.0,Pays-de-la-Loire,Données définitives,2020,4,13,17.72,21.58,0.57,0.6,1.73,100.82,7.69,80.95,13.33,18.38,6.77,11.61,57.1,5.54,3.65,52
2020-04-14,119472.0,Pays-de-la-Loire,Données définitives,2020,4,14,22.29,24.02,0.57,0.58,0.0,101.46,4.05,62.6,8.42,14.71,2.35,12.36,65.0,6.93,4.68,52
2020-04-15,125771.0,Pays-de-la-Loire,Données définitives,2020,4,15,22.36,23.79,0.57,0.58,0.0,100.98,6.03,71.2,11.71,20.07,2.65,17.42,100.7,5.46,3.6,52
2020-04-16,120450.0,Pays-de-la-Loire,Données définitives,2020,4,16,19.96,23.37,0.57,0.58,0.33,100.71,8.75,80.66,15.61,21.29,10.35,10.94,169.2,4.21,2.72,52
2020-04-17,116338.0,Pays-de-la-Loire,Données définitives,2020,4,17,19.94,23.26,0.56,0.58,1.27,100.5,8.87,81.03,15.71,21.81,10.58,11.23,179.6,4.15,2.66,52
2020-04-18,102353.0,Pays-de-la-Loire,Données définitives,2020,4,18,18.9,24.07,0.56,0.58,0.71,100.84,8.15,79.12,14.89,19.86,9.72,10.14,281.2,2.25,1.37,52
2020-04-19,100447.0,Pays-de-la-Loire,Données définitives,2020,4,19,6.58,23.19,0.56,0.61,6.89,100.63,8.82,88.05,14.18,17.83,10.89,6.94,54.9,4.6,3.01,52
2020-04-20,120893.0,Pays-de-la-Loire,Données définitives,2020,4,20,5.66,21.78,0.58,0.62,5.38,100.13,9.08,91.98,13.8,16.51,10.71,5.8,70.8,3.41,2.22,52
2020-04-21,122847.0,Pays-de-la-Loire,Données définitives,2020,4,21,15.31,22.46,0.58,0.6,0.36,100.18,8.59,80.69,15.3,20.43,10.3,10.13,59.9,3.55,2.3,52
2020-04-22,121443.0,Pays-de-la-Loire,Données définitives,2020,4,22,20.59,23.08,0.58,0.59,0.03,100.68,8.44,71.96,16.99,22.57,11.76,10.81,34.7,1.86,1.16,52
2020-04-23,121495.0,Pays-de-la-Loire,Données définitives,2020,4,23,20.59,23.37,0.57,0.58,0.05,101.07,8.68,78.35,15.99,22.03,10.61,11.42,244.1,1.78,1.16,52
2020-04-24,119152.0,Pays-de-la-Loire,Données définitives,2020,4,24,14.27,23.72,0.57,0.58,0.12,100.78,9.0,82.15,15.53,20.64,9.48,11.16,277.4,2.04,1.25,52
2020-04-25,102678.0,Pays-de-la-Loire,Données définitives,2020,4,25,18.73,23.26,0.56,0.58,0.68,100.36,9.03,80.57,16.13,21.15,11.35,9.8,53.2,2.47,1.48,52
2020-04-26,98009.0,Pays-de-la-Loire,Données définitives,2020,4,26,21.89,24.27,0.56,0.57,0.16,100.31,8.04,72.68,16.04,21.67,8.12,13.55,110.1,1.62,1.05,52
2020-04-27,119894.0,Pays-de-la-Loire,Données définitives,2020,4,27,13.24,23.11,0.56,0.6,6.38,99.97,9.07,84.57,15.09,18.64,10.97,7.67,203.9,2.51,1.7,52
2020-04-28,125887.0,Pays-de-la-Loire,Données définitives,2020,4,28,18.76,25.49,0.57,0.59,1.4,99.94,7.38,80.49,12.96,16.48,9.02,7.46,234.8,6.62,4.47,52
2020-04-29,131634.0,Pays-de-la-Loire,Données définitives,2020,4,29,10.83,25.03,0.57,0.61,7.45,99.99,7.23,88.73,10.95,14.29,8.43,5.86,220.1,7.11,4.76,52
2020-04-30,133332.0,Pays-de-la-Loire,Données définitives,2020,4,30,17.51,26.28,0.58,0.61,3.88,99.69,6.67,82.2,10.97,14.55,7.24,7.31,239.9,8.24,5.52,52
2020-05-01,110729.0,Pays-de-la-Loire,Données définitives,2020,5,1,17.5,25.44,0.58,0.6,1.29,99.94,6.92,79.15,12.27,16.75,7.89,8.86,256.0,6.57,4.43,52
2020-05-02,111837.0,Pays-de-la-Loire,Données définitives,2020,5,2,9.89,24.72,0.58,0.61,5.14,100.57,8.48,88.76,13.46,16.66,10.21,6.45,270.1,2.06,1.33,52
2020-05-03,105602.0,Pays-de-la-Loire,Données définitives,2020,5,3,13.37,26.02,0.59,0.61,2.7,100.93,9.66,87.84,15.7,19.95,11.19,8.76,262.6,4.23,2.75,52
2020-05-04,125092.0,Pays-de-la-Loire,Données définitives,2020,5,4,18.11,25.83,0.58,0.6,3.65,100.68,9.31,80.59,16.54,22.21,10.53,11.68,86.0,4.05,2.73,52
2020-05-05,123777.0,Pays-de-la-Loire,Données définitives,2020,5,5,21.42,27.0,0.58,0.61,3.26,100.73,8.99,81.33,15.94,20.29,11.76,8.53,278.6,4.39,2.95,52
2020-05-06,123477.0,Pays-de-la-Loire,Données définitives,2020,5,6,18.88,26.94,0.58,0.59,0.1,101.36,8.87,79.52,16.05,21.27,9.99,11.28,68.5,2.34,1.49,52
2020-05-07,121028.0,Pays-de-la-Loire,Données définitives,2020,5,7,23.49,26.38,0.57,0.58,0.0,101.33,7.16,68.92,15.35,20.87,9.04,11.83,90.8,3.3,2.08,52
2020-05-08,103615.0,Pays-de-la-Loire,Données définitives,2020,5,8,12.64,25.21,0.57,0.6,2.92,100.75,9.08,88.34,14.39,17.77,10.47,7.3,72.3,3.06,1.96,52
2020-05-09,101610.0,Pays-de-la-Loire,Données définitives,2020,5,9,14.61,25.48,0.57,0.6,5.34,100.18,10.81,83.8,18.23,23.4,12.98,10.42,200.7,2.02,1.28,52
2020-05-10,96373.0,Pays-de-la-Loire,Données définitives,2020,5,10,14.77,24.94,0.58,0.62,7.97,99.6,10.65,84.55,17.66,21.04,14.3,6.74,41.2,2.68,1.79,52
2020-05-11,124875.0,Pays-de-la-Loire,Données définitives,2020,5,11,13.99,26.03,0.6,0.64,7.93,100.2,5.19,71.9,9.34,13.26,6.45,6.81,37.6,9.31,6.27,52
2020-05-12,133972.0,Pays-de-la-Loire,Données définitives,2020,5,12,23.39,27.77,0.59,0.6,0.0,100.86,4.46,65.36,8.92,13.97,4.5,9.47,57.2,6.01,4.06,52
2020-05-13,135228.0,Pays-de-la-Loire,Données définitives,2020,5,13,22.91,26.6,0.58,0.59,0.22,100.33,5.17,71.4,9.66,13.92,4.31,9.61,49.0,6.32,4.23,52
2020-05-14,136003.0,Pays-de-la-Loire,Données définitives,2020,5,14,27.03,27.46,0.58,0.59,0.0,100.72,4.74,66.08,9.61,15.8,3.11,12.69,45.8,7.7,5.22,52
2020-05-15,132481.0,Pays-de-la-Loire,Données définitives,2020,5,15,28.82,28.82,0.57,0.58,0.0,101.3,5.12,68.07,10.56,17.31,3.13,14.18,33.8,5.77,3.88,52
2020-05-16,110445.0,Pays-de-la-Loire,Données définitives,2020,5,16,26.56,28.26,0.56,0.57,0.0,101.62,5.98,71.79,12.24,19.21,4.51,14.7,16.9,3.6,2.42,52
2020-05-17,100911.0,Pays-de-la-Loire,Données définitives,2020,5,17,27.95,27.97,0.56,0.57,0.0,101.82,6.59,72.56,13.39,20.08,5.22,14.86,17.8,2.72,1.75,52
2020-05-18,123650.0,Pays-de-la-Loire,Données définitives,2020,5,18,28.99,29.23,0.55,0.56,0.0,101.86,6.39,65.8,14.78,21.87,6.89,14.98,14.6,2.41,1.43,52
2020-05-19,126979.0,Pays-de-la-Loire,Données définitives,2020,5,19,30.0,30.02,0.54,0.55,0.0,101.68,6.37,64.9,14.92,22.41,6.07,16.34,22.9,2.89,1.75,52
2020-05-20,125831.0,Pays-de-la-Loire,Données définitives,2020,5,20,29.14,29.18,0.54,0.55,0.01,101.33,9.79,73.79,18.92,25.89,9.25,16.64,82.9,2.61,1.68,52
2020-05-21,103622.0,Pays-de-la-Loire,Données définitives,2020,5,21,26.18,28.8,0.53,0.54,0.0,101.2,11.43,76.12,21.02,27.54,14.51,13.03,183.4,2.22,1.36,52
2020-05-22,109370.0,Pays-de-la-Loire,Données définitives,2020,5,22,15.46,28.04,0.53,0.54,0.06,101.44,9.13,76.08,17.18,20.75,13.25,7.5,257.6,4.53,3.06,52
2020-05-23,98560.0,Pays-de-la-Loire,Données définitives,2020,5,23,25.76,29.39,0.53,0.54,1.0,102.22,7.1,71.76,14.68,19.51,10.03,9.48,279.2,4.7,3.19,52
2020-05-24,93777.0,Pays-de-la-Loire,Données définitives,2020,5,24,28.34,29.63,0.53,0.53,0.01,102.58,7.32,74.29,14.57,20.72,7.25,13.47,16.7,2.78,1.82,52
2020-05-25,131725.0,Pays-de-la-Loire,Données définitives,2020,5,25,28.72,28.92,0.52,0.53,0.0,102.53,8.32,74.03,16.65,23.06,8.7,14.36,58.8,4.36,2.92,52
2020-05-26,127192.0,Pays-de-la-Loire,Données définitives,2020,5,26,29.39,29.39,0.52,0.52,0.0,102.55,8.69,71.95,18.08,24.28,10.87,13.41,56.8,4.65,3.08,52
2020-05-27,125934.0,Pays-de-la-Loire,Données définitives,2020,5,27,29.01,29.04,0.51,0.52,0.02,102.42,9.19,72.11,18.87,25.2,11.59,13.61,63.9,4.84,3.2,52
2020-05-28,125287.0,Pays-de-la-Loire,Données définitives,2020,5,28,28.43,29.32,0.51,0.51,0.0,102.02,8.7,68.52,18.64,24.87,12.54,12.33,64.8,5.07,3.42,52
2020-05-29,122477.0,Pays-de-la-Loire,Données définitives,2020,5,29,26.67,29.5,0.5,0.51,0.0,101.46,7.5,64.26,17.66,24.04,10.84,13.2,73.2,5.35,3.56,52
2020-05-30,102971.0,Pays-de-la-Loire,Données définitives,2020,5,30,28.1,29.96,0.5,0.5,0.0,101.08,7.75,63.92,17.92,24.49,10.39,14.1,82.7,4.95,3.26,52
2020-05-31,93527.0,Pays-de-la-Loire,Données définitives,2020,5,31,30.29,30.29,0.49,0.5,0.0,100.9,7.49,62.08,17.9,24.0,10.81,13.19,78.1,5.96,3.99,52
2020-06-01,98886.0,Pays-de-la-Loire,Données définitives,2020,6,1,29.99,30.01,0.49,0.49,0.0,100.95,8.4,66.38,18.44,25.88,10.12,15.76,63.6,4.26,2.78,52
2020-06-02,123810.0,Pays-de-la-Loire,Données définitives,2020,6,2,29.16,29.47,0.48,0.49,0.04,100.86,10.12,69.2,20.81,27.44,12.16,15.28,34.2,2.21,1.37,52
2020-06-03,125912.0,Pays-de-la-Loire,Données définitives,2020,6,3,20.23,27.67,0.48,0.49,1.42,99.87,9.09,71.43,18.3,22.95,13.31,9.64,338.3,3.32,2.25,52
2020-06-04,125981.0,Pays-de-la-Loire,Données définitives,2020,6,4,11.5,27.25,0.49,0.53,4.63,99.56,7.75,76.93,14.25,18.34,10.66,7.68,341.2,5.49,3.76,52
